baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
70.35961808551708,-0.06487964272675473,0.17070402970517118,-0.3800709499290122,0.7038927491788984,0.9997674156877046
250.79643655422456,0.15867303801152574,0.11437269096152265,1.387333258294208,0.16534016615206495,0.9997674156877046
49.99181519831637,-0.1628808299368215,0.2520950995190658,-0.6461086718764357,0.5182089796726526,NA
2166.993062866336,-0.04873900838481344,0.07961575262446084,-0.6121779519526774,0.5404200273384023,0.9997674156877046
72.0445456564492,-0.20140287258538944,0.21171122132008605,-0.9513093889382868,0.3414473422038442,0.9997674156877046
536.1912451008793,-0.14592736112404306,0.09603951394249065,-1.5194512668132172,0.12864894587489725,0.9997674156877046
40.20078229292414,-0.06141680183990687,0.22308467357434938,-0.27530713273961405,0.7830802850006454,NA
312.8177027930125,-0.1493945708479737,0.13479783704287218,-1.108286112932651,0.2677382709896119,0.9997674156877046
310.95006975794774,-0.005206785700628479,0.10640462416449264,-0.0489338291593345,0.9609720293743484,0.9997674156877046
279.416743310416,-0.11093778679646277,0.10610218756378206,-1.0455749249257829,0.2957573313373699,0.9997674156877046
338.47860842782706,-0.017331451234557167,0.10108320160399331,-0.1714572842919578,0.8638642152190941,0.9997674156877046
875.0659205821688,-0.06318234586325365,0.07316664852161829,-0.8635402487321171,0.387840500061852,0.9997674156877046
427.3647858558546,0.058964210405944045,0.09011798397504468,0.6543001497045507,0.5129184494595262,0.9997674156877046
107.56889466564064,-0.117562409404578,0.22056591565641814,-0.533003519853486,0.5940311437582839,0.9997674156877046
47.64625620949516,-0.3466724391288654,0.2051041759512953,-1.690226137624752,0.09098469970806834,NA
98.69835487020481,0.08296374789737018,0.18239934464716834,0.4548467433249528,0.6492194992688625,0.9997674156877046
108.78325225251726,0.1410830107653657,0.155125462655061,0.9094768089690067,0.36309849390156906,0.9997674156877046
766.1962616805431,0.07057228192187766,0.10135608451160258,0.6962806649639175,0.486253079380356,0.9997674156877046
37.40202046184974,-0.11245323870523852,0.24050483659132013,-0.4675716309868879,0.6400909561343453,NA
195.97948411405977,-0.13043352438234643,0.12133751438206788,-1.0749645321696388,0.28239060802622196,0.9997674156877046
96.5947144837157,0.0626002744158525,0.15401115521425443,0.4064658454692155,0.684400347487219,0.9997674156877046
86.43198043784962,-0.04664407163121492,0.15565344968171219,-0.2996661604776188,0.7644318130216682,0.9997674156877046
117.33145646092771,-0.15407392399729244,0.14235758481134475,-1.082302177305652,0.2791182788356377,0.9997674156877046
4005.8356869724007,0.03386750857676918,0.0763924371510452,0.4433358829723605,0.6575228049008462,0.9997674156877046
786.3708872290063,0.024931322515118964,0.08902656803894948,0.2800436214076163,0.7794440381999292,0.9997674156877046
100.769245316951,0.016578000374477143,0.14979654417157817,0.1106701123591247,0.9118779472384054,0.9997674156877046
40.9596981050116,0.04093356660458398,0.26133393843599834,0.15663318300546242,0.875533949067941,NA
486.1000272973762,-0.2527141811401905,0.10053545998631037,-2.513682049841935,0.011947809517771373,0.3953922036911647
128.433052040668,-0.2541305918314464,0.15093796132841344,-1.683675793649449,0.09224434193102372,0.915464766230626
74.63232082811237,0.1276623842775309,0.17191621874623503,0.7425848777303143,0.4577330467828314,0.9997674156877046
25.77854174662353,-0.2532186791066626,0.3128086152268223,-0.8095003359260099,0.41822740968074595,NA
1129.8913701896565,0.09233064249936537,0.06665408825912808,1.3852209956036863,0.16598490264770766,0.9997674156877046
216.07522341019003,0.013161178965458766,0.15903873960394863,0.08275454771732861,0.9340467107686887,0.9997674156877046
401.4398882458509,-0.09880786335742639,0.1268838799688136,-0.7787266860196274,0.436140732698685,0.9997674156877046
455.02213792260653,-0.061196465754672184,0.10176299806341031,-0.6013626457481096,0.54759847274282,0.9997674156877046
61.62702591578317,0.03285285272744581,0.1769574984913861,0.18565391694348016,0.8527161688898236,NA
108.03387877716926,-0.008011294918032437,0.15047181756908226,-0.0532411653388477,0.9575397569116221,0.9997674156877046
117.03215568164246,-0.14990289894764236,0.1698958249321571,-0.8823224408692896,0.377602464342502,0.9997674156877046
49.70551755547175,-0.08930576855864149,0.2180955533980221,-0.40948000620470876,0.682187436569642,NA
57.60682225610784,0.3640176950049375,0.20108774750986638,1.8102430382391994,0.07025810611150879,NA
28.199744317653796,0.10141709492052664,0.2800281884838296,0.3621674498900779,0.717226902032756,NA
128.25543425672024,-0.05169208416639682,0.159478061202322,-0.32413288559369685,0.7458374306676212,0.9997674156877046
129.11039913918142,-0.1369416911572938,0.13998717891836862,-0.978244523644192,0.3279534004678107,0.9997674156877046
249.70819650961988,-0.0031654332823360808,0.11901023899207942,-0.02659799114046609,0.97878037553178,0.9997674156877046
792.0568367118353,0.08876976949284436,0.08337550693009195,1.064698407978201,0.28701243075029453,0.9997674156877046
29.05003407611407,0.10317711786008592,0.25598424816920795,0.40306041718584534,0.686903778909039,NA
62.99291926282173,-0.17287123673284963,0.2128690823371361,-0.812101197763708,0.4167335659622089,NA
108.20119450507852,-0.011733482724014687,0.1610273898960054,-0.07286637839433649,0.9419124489500882,0.9997674156877046
46.88035713188237,0.05007166745796304,0.2177830149356219,0.22991539295552757,0.8181575148661888,NA
98.41131314178011,0.4484507550289274,0.23955210845969666,1.8720384383691484,0.06120128583325021,0.8335813215707297
51.858329835953626,-0.1051270781011822,0.2233386534727781,-0.47070704719725437,0.6378499512017193,NA
66.23633341073347,-0.012302417975466984,0.19627188106704202,-0.06268049151301891,0.9500209323591283,NA
37.37034431758437,0.046434060379244184,0.2356858756750957,0.19701672934892275,0.8438144462308488,NA
